Date,Open,High,Low,Close,Adj Close,Volume
30-10-23,1795.589111,1829.249512,1779.364502,1810.09,1810.088623,7534051038
31-10-23,1810.131592,1819.972656,1784.567627,1816.46,1816.458984,6477922747
01-11-23,1815.87207,1858.312866,1786.409546,1847.09,1847.089722,10628825648
02-11-23,1847.259888,1873.88501,1790.114746,1800.62,1800.620972,9004197724
03-11-23,1800.916504,1835.07251,1779.635498,1832.80,1832.795166,7622864055
04-11-23,1833.368896,1867.261353,1825.736572,1857.70,1857.698608,4845080427
05-11-23,1857.39563,1911.608643,1848.620117,1894.16,1894.157715,8867152645
06-11-23,1894.0271,1914.582642,1871.973022,1899.84,1899.837402,8104122602
07-11-23,1900.599731,1907.561401,1852.790894,1888.12,1888.124268,9203228152
08-11-23,1887.119019,1904.546265,1874.545654,1889.32,1889.322388,6751627017
09-11-23,1888.940308,2130.885254,1884.204346,2120.56,2120.561035,24709695029
10-11-23,2121.067383,2134.691406,2068.134277,2078.29,2078.289795,14740624457
11-11-23,2078.05835,2089.530518,2035.082153,2052.71,2052.713867,10228351203
12-11-23,2053.118652,2066.003418,2019.028076,2045.19,2045.187012,7951011698
13-11-23,2045.354492,2116.010742,2031.954224,2055.27,2055.265381,14322027970
14-11-23,2054.765381,2065.066895,1939.280396,1979.05,1979.052612,13087862495
15-11-23,1979.472656,2061.991699,1968.774658,2060.41,2060.408447,12626326991
16-11-23,2059.96582,2088.662354,1940.574219,1960.88,1960.881592,14651619483
